id,type,status,tiny_link,title,content,is_internal
230380436,page,current,/x/lFO7DQ,Gitlab Documentation,250,False
230380439,page,current,/x/l1O7DQ,TFS Documentation,,False
230380442,page,current,/x/mlO7DQ,FlexDeploy Documentation,250 250 250,False
230381403,page,current,/x/W1e7DQ,"Architectural Patterns, Design Patterns, Cloud, DevOps, Security and Block chain - Knowledge bits",,
231016601,page,current,/x/mQjFDQ,OMEGA CFO,,False
231016608,page,current,/x/oAjFDQ,CFO Delivery,,
231016619,page,current,/x/qwjFDQ,Print,"Automated Batch Printing There will be one automated batch printing job for each BU. This concurrent request set will deliver to the designated printer, all pending printing CFOs for the BU, regardless of its source system. The concurrent request set will be scheduled to run daily, before the start of business in the particular BU. Manual Printing The user will have the ability to manually print the CFO PDF with the Dell logo, by retrieving and printing the documents from the Dell CFO Search Screen. The Signed Transaction File can also be retrieved and printed from this screen. The user will have the ability to manually print the CFO PDF without the Dell logo, by submitting the XXEOM CFO DELIVERY concurrent program. Both the Dell CFO Search Screen and XXEOM CFO Delivery concurrent program can be accessed by the user via the CFO Print Manager, CFO Re-Print Manager and any other CFO Inquiry profile, for the particular country. Default printers The generic printers are used for any automated job run. The delivery job runs will occur at night-time following an auto invoice run. Once complete, the auto invoice run will generate a business event for the created batch or invoice. The information on this business event is defined within the TA.100 Architecture Subsystems Proposal. The automated job run will also pick up any manually entered transactions which have flagged as complete and ready for delivery by the relevant business events used in manual transaction processing. The information on these business events is defined within the TA.100 Architecture Subsystems Proposal. No transaction should be processed for delivery unless at the time of the scheduled evening processing it is in complete status. Note : Business process allows the user the ability to complete and incomplete transactions (several times sometimes) during the day up until the point of document creation/delivery. Note to development: If the 11i seeded Receivable complete/incomplete events will be used by the development team to achieve the triggering of CFO processing (transactions will be extracted, converted to XML format and sent as a message to the CFO server for processing) . Special attention must be paid to ensure manual transactions are only processed if they are in complete status at the time of the scheduled evening processing. Set Up Default printers will be stored in the applications as a profile ( e.g. DELL_CFO_CREDIT_PRINTER1 and DELL_CFO_CREDIT_PRINTER2 ) for the responsibility. Selectable printers These are the printers that will be used to print the CFO when a user runs a selected print. The printers will be stored within a value set DELL_CFO_PRINTERS_ALL specific to the Organisation. These printers will have to be set up on CUPS and will also in parallel be set up as application printers so that any business user has the ability to print copies of PDFs on the printer next to them, which will not be a dedicated printer. Multiple Print Delivery for BU’s – CR 651 Today CFO is not capable of delivery invoices to more than one location (either for a sharefolder, an external account or a printer). We need to ensure that Business is aware that this change request is applicable to the normal CFO Delivery process. If suppression/email is used, than multiple delivery will be replaced by suppression/email. Invoices to Logistic are for custom clearance purposes and to be attached with goods. Invoices printed in Finance will be sent directly to the distributor/customer for goods clearance at local custom and payment process. Change: Generate multiple print of original CFO (Invoice) Generate CFO to multiple print locations Multiple Delivery for BUs There are different Delivery methods used for CFO delivery. Here are the three different Business cases below. Business Cases Case 1 Delivery C 1 to n sharefolder(s) (WebDAV) And/or 1 to n DTX Case 2 Delivery P 1 to 2 printers Note: The user must specify DELIVERY_METHOD = P and as long as PRINTER_NAME2 is filled, CFO will be sent to 2 printers. The included number of copies will be determined at customer level and is common to both printers. Case 3 Delivery C + P 1 to n sharefolder(s) (WebDAV) And/or 1 to n DTX And 1 Printer Note: Currently, C and P delivery methods are allowed to be mixed. If you set Printer2 parameter while the delivery method=C, then the delivery will be done to both C and Printer2. Issues on Multiple Deliveries: We may have partial success (at least one delivery is successful) Or Complete failure (all deliveries failed). If either case occurs, then the business must be prepared to regenerate the new original invoices. Removing “COPY” Watermark from Printer 2 To ensure that CFOs are printed without the “COPY” watermark, CFO must include a new parameter in BU Config files called Printer2_ORIGINAL= Y. It will be used along with existing parameter Printer2_copies and it will be entered at BU level. Parameters for New Delivery Field When New Delivery = Y & Delivery Method can be C or P For new requirements, a new config parameter may be introduced as Printer2.ORIGINAL=Y which will allow to disable the COPY watermark for document copies which are sent to printer2. When New Delivery = F & Delivery Method can be C or P The new config parameter (Printer2.ORIGINAL=Y) should be taken into account when executing the delivery job in this mode i.e. output on both printer 1 and printer 2 should come out as original. When New Delivery = N & Delivery Method can be C or P In this mode all documents are considered as copies and will be watermarked with COPY word. And Printer2.ORIGINAL=Y should not affect this mode. Invoice printing sequence – CR 633 Currently CFO is not printed by sorting in accordance to sub-channel and payment term. As a result resources need to be allocated to manually sort the invoices by sub-channel and payment term to determine next course of action. Manual separation will result in error hence delay in delivery of CFO / lost in transit. Thus impacting AR collectivity and liquidity result. Therefore, CFO must have the ability in Omega to sort the Invoice CFO printout by sub-channel and payment term. Setup Add new parameter in config_file for specific BU. Invoice.BATCH_GROUP_BY_PAY_TERMS=Y It can be configured by BU specific level. The required business units are as below MY SG HK XM AU NZ KR If Invoice.BATCH_GROUP_BY_PAY_TERMS=Y Then The invoice will be grouped by payment term before printing Else The invoice will be printed as per current logic. To have any specific sub channel to be printed first the printing job can be scheduled with that particular sub channel. Multi batches (different sub-channel) or single batch (not specific sub-channel) will be ordered by payment term. Data Extraction Payment term will be extracted from transaction level. Report Sub- channel, payment term and number of copies of the invoices will be added into a new report type= (Delivery_by_Pay_term). The new report is similar with the existing report as below. Pay_term and sub-channel will be added into the report. The transactions will be grouped by pay_term. Assumptions (Features explicitly not handled by CFO) The sequence of sub-channel and the sequence of payment term are not in the scope. CUPS - Overview CUPS (an acronym for C ommon U nix P rinting S ystem) is a modular printing system for Unix-like computer operating systems which allows a computer to act as a print server . A computer running CUPS is a host that can accept print jobs from client computers, process them, and send them to the appropriate printer. The print job follows the following process: Application (ausomegaprdap05, ausomegaprdap06, ausomegaprdap07, ausomegaprdap08) CUPS print queue on ausomegaprdap05, ausomegaprdap06, ausomegaprdap07 or ausomegaprdap08 TCP/IP Print Service (running on Windows print server, usually at printer location, e.g. \\mtp2k3print or \\brkasprint02 ) Windows print queue (e.g. \\mtp2k3print\brkga04 ) The printer! If the Windows print server or TCP/IP Print Service is down the print job should stay in the CUPS queue until they become available. If the printer itself is down the print job should stay in the Windows print queue until it is available. In theory, no print jobs should get lost. CUPS - How to view the printers on CUPS You can view the printers on CUPS by accessing the following links: http://ausomegaprdap05.us.dell.com:631/printers/ http://ausomegaprdap06.us.dell.com:631/printers/ http://ausomegaprdap07.us.dell.com:631/printers/ http://ausomegaprdap08.us.dell.com:631/printers/ You will see something like this.   Here is a screenshot of one of the printers on CUPS: Individual transactions can be seen on CUPS by clicking on the printer. Here you can see an example of a MX invoice on the printer queue. CUPS - How to setup a printer on CUPS When requesting a printer to be set up on CUPS, you should provide information as follows: CUPS(Linux) Print Server: http://ausqcdevap03.us.dell.com:631/printers/ CUPS Printer Name: PENIT10_Tray1 Windows Print Server: \\ m1vmprint01.pen.apac.dell.com Windows Print Queue Name: <REQUIRED> PENIT10 on \\ m1vmprint01.pen.apac.dell.com IP Address: 10.99.10.184 Printer Location: <REQUIRED> APCC - PENANG - IT (as in Printer Properties) The printer is physically located in Penang Dell 1st Floor, near to the cabinets in IT area Additional information: <NOT REQUIRED> We would use Tray 1 as Printer 1 as in Document printing feature A4 for Q2C R2.X release If a second tray exists and is required for printing, a separate request should be submitted to set this up also. Here is an example of a request to setup tray 2: CUPS(linux) Print Server: http://ausqcdevap03.us.dell.com:631/printers/ CUPS Printer Name: PENIT10_Tray2 Windows Print Server: \\ m1vmprint01.pen.apac.dell.com Windows Print Queue Name: <REQUIRED> PENIT10 on \\ m1vmprint01.pen.apac.dell.com IP Address: 10.99.10.184 Printer Location: <REQUIRED> APCC - PENANG - IT (as in Printer Properties) The printer is physically located in Penang Dell 1st Floor, near to the cabinets in IT area Additional information: <NOT REQUIRED> We would use Tray 2 as Printer 2 as in Document printing feature A4 for Q2C R2.X release In addition to the above information, once the printer is setup, you should confirm that the printer driver is set up as follows. See example mail attached of a printer issue that occurred when the printer driver was not setup correctly: CUPS - Support CUPS in the production environment is supported by Novora Support Admins <NovoraSupport Admins@Dell.com > (unless it’s an OS or server hardware issue, in which case, Server Support should be contacted.) Attached are two training documents created to aid Support: Note: CUPS in the test environment is supported by the Omega Environment team and the non-production DBA team. Printing Strategy - INC000016728272 - TAS000000610005 Background : For PL CFO Credit Memo, ONE set of ORIGINAL copy and TWO set of WATERMARK copies will be required. However, incident was raised due to only ONE set of WATERMARK has been printed. Profile Setups : Dell CFO Credit Printer1 Copies = 1 (ORIGINAL copy) Dell CFO Credit Printer2 Copies = 2 (WATERMARK copy) Outputs: ONE set ORIGINAL copy ONE set WATERMARK copy [Expected: TWO set WATERMARK copy as per Profile Setups] This issue is intermittent, and being found out from CFO log that it is working properly when the CFO is being printed using Local Printing strategy. Not Working (printed using CUPS) Working (printed using Local Printing) Printing Strategy can be setup in BU CFO config file: #PRINTING_STRATEGY= C, X PRINTING_STRATEGY=L where L, C, X means printing strategy, not the printer location/type L - local printing (which use Java API for printing). C - uses Linux CUPS to perform the printing.. X- uses the BI XML publisher functionality to perform the printing (rarely used) * By default in CFO, if not specified in CFO config, Local printing (L) strategy will be used * However, the printing strategy used in system is dynamically changed between Local Printing & CUPS Resolution : In this incident for Poland, PRINTING_STRATEGY=L has been specified in PL_CFO.conf file, and the WATERMARK copy for Printer2 has been printed accordingly as per Profile Setup (Dell CFO Credit Printer2 Copies)",False
231021313,page,current,/x/ARvFDQ,OMEGA - GitLab Project List with FlexDeploy Project Mapping,GITLAB PROJECT(s) S.No. ID Name Project Path FlexDeploy Project Path 1 35645 XX_CFO https://gitlab.dell.com/gcbs/omega/XX-CFO.git FlexDeploy / Omega / CFO / CFO_EBS_GIT 2 34966 OMEGA_TOP https://gitlab.dell.com/gcbs/omega/OMEGA-TOP.git For Reference Only 3 34965 SEAL https://gitlab.dell.com/gcbs/omega/SEAL.git FlexDeploy / Omega / SEAL_DEP 4 34962 CCE https://gitlab.dell.com/gcbs/omega/CCE.git FlexDeploy / CCE_GIT 5 34961 EBI_Finance https://gitlab.dell.com/gcbs/omega/EBI-Finance.git FlexDeploy / Omega / Common Modules / Common Modules EBS _GIT 6 34960 STAT https://gitlab.dell.com/gcbs/omega/STAT.git For Reference Only 7 34958 ITG_TOP https://gitlab.dell.com/gcbs/omega/ITG-TOP.git For Reference Only 8 31449 POC https://gitlab.dell.com/gcbs/omega/poc.git For SCM Team Usage Only 9 30539 XXSA https://gitlab.dell.com/gcbs/omega/XXSA.git FlexDeploy / Omega / Payments / Payments_EBS_GIT 10 30537 XXG https://gitlab.dell.com/gcbs/omega/XXG.git FlexDeploy / Omega / Common Modules / Common Modules EBS _GIT 11 30534 XXEOM https://gitlab.dell.com/gcbs/omega/XXEOM.git FlexDeploy / Omega / Common Modules / Common Modules EBS _GIT 12 30525 XX_UTL https://gitlab.dell.com/gcbs/omega/XX-UTL.git FlexDeploy / Omega / Common Modules / Common Modules EBS _GIT 13 30508 XX_STD https://gitlab.dell.com/gcbs/omega/XX-STD.git FlexDeploy / Omega / Common Modules / Common Modules EBS _GIT 14 30504 XX_PAYMENTS https://gitlab.dell.com/gcbs/omega/XX-PAYMENTS.git Project yet to be created. 15 30502 XX_ONEAR https://gitlab.dell.com/gcbs/omega/XX-ONEAR.git FlexDeploy / Omega / Account Receivables / AR_EBS_GIT 16 30499 XX_IBY_WL https://gitlab.dell.com/gcbs/omega/XX-IBY-WL.git FlexDeploy / Omega / Payments / Payments_EBS_GIT 17 30496 XX_IBY https://gitlab.dell.com/gcbs/omega/XX-IBY.git FlexDeploy / Omega / Payments / Payments_EBS_GIT 18 30491 XX_GL https://gitlab.dell.com/gcbs/omega/XX-GL.git FlexDeploy / Omega / Accounting / GL_GIT 19 30487 XX_FO https://gitlab.dell.com/gcbs/omega/XX-FO.git This is old repository for OM projects. Please don't use. For Reference Only. 20 30485 XX_COLL https://gitlab.dell.com/gcbs/omega/XX-COLL.git FlexDeploy / Omega / Account Receivables / AR_EBS_GIT 21 30484 XX_CFO_WL https://gitlab.dell.com/gcbs/omega/XX-CFO-WL.git FlexDeploy / Omega / CFO / CFO_EBS_GIT 22 30462 XX_CASHAPPS https://gitlab.dell.com/gcbs/omega/XX-CASHAPPS.git FlexDeploy / Omega / Payments / Payments_EBS_GIT 23 30461 XX_ARDS https://gitlab.dell.com/gcbs/omega/XX-ARDS.git FlexDeploy / Omega / ARDS / ARDS_GIT 24 30459 XX_ARCH https://gitlab.dell.com/gcbs/omega/XX-ARCH.git FlexDeploy / Omega / Common Modules / Common Modules EBS _GIT 25 30458 MANUAL_SCRIPTS https://gitlab.dell.com/gcbs/omega/MANUAL-SCRIPTS.git FlexDeploy / Omega / Common Modules / Common Modules EBS _GIT 26 30455 JAVA_TOP https://gitlab.dell.com/gcbs/omega/JAVA-TOP.git FlexDeploy / Omega / Common Modules / Common Modules EBS _GIT 27 30341 INTERFACE_TOP https://gitlab.dell.com/gcbs/omega/INTERFACE-TOP.git FlexDeploy / Omega / Reporting / Reporting_GIT 28 30339 XX_AR https://gitlab.dell.com/gcbs/omega/XX-AR.git FlexDeploy / Omega / Account Receivables / AR_EBS_GIT 29 33812 INT17 https://gitlab.dell.com/gcbs/omega/order_management/bo/int17.git FlexDeploy / Omega / Order Management / OM_EBS_GIT 30 30498 XX_OM https://gitlab.dell.com/gcbs/omega/order_management/bo/XX-OM.git FlexDeploy / Omega / Order Management / OM_EBS_GIT 31 33782 INT1_2 https://gitlab.dell.com/gcbs/omega/order_management/fo/int1_2.git FlexDeploy / Omega / Order Management / OM_EBS_GIT 32 33779 INT_APPS_GLOBAL https://gitlab.dell.com/gcbs/omega/order_management/fo/int_apps_global.git FlexDeploy / Omega / Order Management / OM_EBS_GIT 33 33777 INT_Others https://gitlab.dell.com/gcbs/omega/order_management/fo/int_others.git FlexDeploy / Omega / Order Management / OM_EBS_GIT,
231021332,page,current,/x/FBvFDQ,ONEAR - GITLAB Project List,,False
231032327,page,current,/x/B0bFDQ,Order Change,"Order Change – Application Support Document Author: Gayathri Kambhampati [Gayathri_Kambhampati@ Dell.com ] ___________________________________________________________________ Order Change functionality ABACUS will get Order change request from GCM. Order change is allowed until 200 included ABACUS sends the Order change to OMEGA/OFS based on Order change type & status When ABACUS sends Order change to OMEGA, then OMEGA will acknowledge with OC event When ABACUS sends Order change to OFS, then OFS will acknowledge with either 250 accepts/reject. High level Flow: Technical Details: Order Change from GCMP: GCM publishes order change request on IBM MQ. Project name: GCM-ChangeRequestProducer Consumes message from IBMMQ and publishes on RMQ Queue Details: hostname = SOMPRDSU01-cname.us.dell.com port =6701 queueManager =SOMPRDSU01 channel =SOM.OCI.09.TLS qName =CL.GCM.DAO_ORDERCHANGE_REQ.DGT.OCI dqName =QL.GCM.DAO_ORDERCHANGE_REQ_BOQ.DGT.OCI ChangeRequestConsumer : XQueryEngineActor : To transform the request payload to ABACUS intermediate payload format ValidateOrderChangeActor : If the order change request is not valid then we will reject the Order Change request and send the response to GCMP. Else resume the flow. GetOrderStatusDBActor : Call OMEGA proc by passing order number & BUID and get the order current status. OMEGA proc name: APPS.XXG_SALES_ORDER_PKG.XXDELL_GET_ORDER_STATUS GOSSEnrichmentActor: if type name contains SHIPPING_CHARGE then call GOSS service to enrich the order and get FreightSKUDetails. ChangeRequestActor: Process based on order change type & order status. Persist all the details to Reddis (Contact reference we get from Customer Service call, freightSKUDetails we get from Order enrichment from GOSS/OrderStore, Shipping method code we get from int4 look up etc..) If the OrderChange request is eligible to send to OFS, Publish message to OFS RabbitMQPublishActor: Publish int12 message on RMQ abacus.ORDER_IMPORT_INT12 GCMChangeRejectNotifyActor : send rejection message to GCM when Order change request is not valid End user customer number is missing in the request Order status is above 200 OMEGA order hold package returns failure message ABACUS Logging: Identifier1: OrderNumber, Identifier2: BUID, Identifier3: DPID, Identifier4: OrderChange Consuming from IBM MQ & publishing to RMQ Consumer audit logs: Order Change Response from OFS High level Flow: Technical Details: Order Change response from OFS: OFS publishes order change response on IBM MQ. Project name: OFSUS-CHANGERESPONSE-PRODUCER Consumes message from IBMMQ and publishes on RMQ Queue Details: hostname = SOMPRDSU01-cname.us.dell.com port =6701 queueManager =SOMPRDSU01 channel =SOM.OCI.09.TLS qName = CL.OFS.OFS2OCI_RESPONSE.DGT.OCI dqName = QL.OFS.OFS2OCI_RESPONSE_BOQ.DGT.OCI RMQ = abacus.OFSUS_RESPONSE_MQ ABACUS Logging: Identifier1: OrderNumber, Identifier2: BUID, Identifier3: DPID, Identifier4: 250 Identifier6: ACCEPTED/REJECTED 250- ACCEPTED 250- REJECTED Common Endpoints: Rabbit MQ: http://abacus-services.us.dell.com/rabbitmq ABACUS Dashboard: http://abacus-services.us.dell.com/abacus-dashboard/#/ Marathon URL : http://abacus-services.us.dell.com/marathon/ui/#/apps Mesos URL : http://ausplabaap02.us.dell.com:5050/#/ Redis URL: https://abacus-redis-api.ausmpc.pcf.dell.com/getData/625719728_11_OrderChange Git path: https://gitlab.dell.com/gcbs/ordermanagement/om-gateway/gcm/GCM-ChangeRequestProducer https://gitlab.dell.com/gcbs/ordermanagement/om-gateway/gcm/GCM-ChangeRequestConsumer https://gitlab.dell.com/gcbs/ordermanagement/om-gateway/order-import/omegaint12provider https://gitlab.dell.com/gcbs/ordermanagement/om-gateway/order-fulfillment/ofs/us/OFSUS-CHANGERESPONSE-PRODUCER https://gitlab.dell.com/gcbs/ordermanagement/om-gateway/order-fulfillment/ofs/us/OFSUS-RESPONSE-CONSUMER Reddis URL: Old: https://abacus-redis-api.ausmpc.pcf.dell.com/getData/634373756_11_OrderChange New : https://abacus-redis-api.om.pcf.dell.com/getData/914188577_11_OrderChange",
231035413,page,current,/x/FVLFDQ,India E-Invoicing,,False
231041055,page,current,/x/H2jFDQ,AR TDD ATDD UTDD Process,Note that the compliance report can be retrieved from URL say eg. https://wig.p1.pcf.dell.com/report?SP=eDellPrograms\FY21\PI1\SP01-Jan29 by changing the year and sprint in the URL. TDD story: Manual tested as automation is either not done or cannot be automated due to various reasons: Story 9021049 : [COLL_UI] Invoice View - Closed Receipts Retrieving - AR Service and Test UTDD Story: Automated story Story 8946759 : [COLL_UI] Invoice View - Invoice Mail To - Angular Component-prompt message on UI,False
231413507,page,current,/x/AxfLDQ,Omega CI/CD Processes,,
231413511,page,current,/x/BxfLDQ,Partial Build Creation Process,250 This video contains the steps on how to create FlexDeploy partial build along with how to select required GIT commit version & how to sequence the files. Please use the below subtitle file with the video. 250,False
231413580,page,current,/x/TBfLDQ,Assigning Workitem for Deployment,,
231413584,page,current,/x/UBfLDQ,Raising Merge Request on Gitlab,250,False
231413587,page,current,/x/UxfLDQ,Git Push via Command Line,,
231413590,page,current,/x/VhfLDQ,How to get Gitlab Project Access,,False
231413594,page,current,/x/WhfLDQ,GIT Branch vs TFS Branch,,
231413597,page,current,/x/XRfLDQ,TFS Workitem Association while doing a GIT Commit,"250 Please use the below format in your commit message while committing your code to GitLab. This will reflect your commits as ""Hyperlinks"" under TFS work items. Format: TFS#WorkItemID; Example: TFS#12345; >> git commit -m "" TFS#1234567 - Initial Commit"" This webhook is added to all projects in Gitlab ( https://gitlab.dell.com/gcbs ) for TFS workitem (Story/Defect) association. For multiple TFS workitem association please add the commit message as - >> git commit -m "" TFS#1234567 TFS#5678987 TFS#1233211 - Initial Commit""",False
231413606,page,current,/x/ZhfLDQ,Security Scan,,
231413632,page,current,/x/gBfLDQ,FORTIFY PORTAL ACCESS,250 Updated JIRA Link - https://jira.sro.dell.com:8443/servicedesk/customer/portal/19/create/181,False
231413638,page,current,/x/hhfLDQ,TFS Privileged Access Control (PAC) Request,,
231413645,page,current,/x/jRfLDQ,How to Check Logs on FlexDeploy,250,False
231416828,page,current,/x/-CPLDQ,Gitlab CI/CD - Project Pipelines,S.No. Application Condition Pipeline Link 1 OMEGA PL/SQL Projects https://gitlab.dell.com/gcbs/omega/scm/devops/-/blob/9d1973cba6d1e0e003f195d3edb051d20c4b1ba4/Gitlab_CICD_YML/omega.yml 2 Settlement VM Projects https://gitlab.dell.com/gcbs/accountreceivables/settlement/settlement/-/blob/23f3af04466425ce2291c5fdc8f5bc0ee4564a59/.gitlab-ci.yml 3 Settlement PCF Projects https://gitlab.dell.com/gcbs/accountreceivables/settlement/v3resttemplate/-/blob/055f9fe81c27dae7f77257d2c0c7b5aa30a0ca3f/.gitlab-ci.yml 4 ARSTORE/ ARGTWAY VM Projects With Source Folder (Source/src) https://gitlab.dell.com/gcbs/accountreceivables/arstore/onearservicelayer/feedbackform/restservices/-/blob/5b75b8d51d33733abc083a99a0a84930496b0f4e/.gitlab-ci.yml 5 ARSTORE/ ARGTWAY VM Projects With-out Source Folder (src) https://gitlab.dell.com/gcbs/accountreceivables/arstore/onearservicelayer/customerservices/osbpubsubcustomerflow/mdmkafkarejectionmanagmentaqproducer/-/blob/10284e276dd198892a6de328cd7105f83abdab92/.gitlab-ci.yml 6 ARSTORE/ ARGTWAY PCF Deployment Projects with Deploy & Source Folder https://gitlab.dell.com/gcbs/accountreceivables/ar-gateway/gopcustomerupdateservice/-/blob/aae32447b73869b4711f038e91c4d2620b0ebb67/.gitlab-ci.yml 7 ARSTORE/ ARGTWAY PCF Deployment Projects with-out Deploy & Source Folder https://gitlab.dell.com/gcbs/accountreceivables/billingui/portalbillinguiservices/-/blob/28276161fe9e00b609b8d65b8b68cbfb69172af6/.gitlab-ci.yml 8 Collections UI PCF Projects https://gitlab.dell.com/gcbs/accountreceivables/ar-collections/ar-collections-invoice-service/-/blob/master/.gitlab-ci.yml 9 MFM PCF Projects https://gitlab.dell.com/gcbs/accountreceivables/myfinancials/myfinancials-invoice-service/-/blob/master/.gitlab-ci.yml VM https://gitlab.dell.com/gcbs/accountreceivables/arstore/onearservicelayer/selfservices/ar-myfinancials-omega-service/-/blob/master/.gitlab-ci.yml 10 GIV PCF Projects https://gitlab.dell.com/gcbs/accountreceivables/giv/giv-core-service/-/blob/giv-core-service-release-fy22-1202-blueprint/.gitlab-ci.yml 11 VERITAS PCF Projects https://gitlab.dell.com/om/veritas/veritas_services_web_java/-/blob/master/.gitlab-ci.yml,
231421387,page,current,/x/yzXLDQ,Creating Adhoc Deployment Request,,False
231423828,page,current,/x/VD-LDQ,Release Setup Retrofit,,
231433360,page,current,/x/kGTLDQ,Products Space - ATM,,False
231435183,page,current,/x/r2vLDQ,Team Resources,,
231435185,page,current,/x/sWvLDQ,Team Meetings & Collaborations,,False
231435187,page,current,/x/s2vLDQ,Artifacts,Executive/VP level presentation of ATM value proposition: 250,False
231435264,page,current,/x/AGzLDQ,Collections UI,,False
242321844,page,current,/x/tIlxDg,Product Debrief - PCF Migration,,
242330050,page,current,/x/wqlxDg,Order Import Transition,,False
242812038,page,current,/x/hgR5Dg,Decisions,,False
243052465,page,current,/x/sa98Dg,Smoke flows Ownership Framework and Description,,False
247400211,page,current,/x/Ewe-Dg,DB Details for Collections UI,,
248613157,page,current,/x/JYnRDg,Problem Workspaces,This is meant as a workspace to document current experiments that are in progress by the Application Transformation & Modernization team.,False
251956939,page,current,/x/y44EDw,Custom Vault API,,
251958030,page,current,/x/DpMEDw,PRE-COGS Architecture,"PRE-COGS is a product ,created to do Blue/Green comparison and Legacy/Modern stack data comparison with live production orders. As most of the corner cases cannot be catch in NON Prod environments , parallel prod testing is must. Legacy Architecture Limitations: 1) Only certain limit of orders can be compared. 2) You need to define the time range for orders to compare, it will pull the orders of that time range from salup, and es do comparison and then log in table, hence this is poller which has to be keep on running. 3) Also in case of live order comparision , we run the query in salup, wait for logs to come in elasticsearch and then run comparision. Current Architecture To implement the change Below points need to be done from developer perscpective Each consumer /producer application irrespective the starting point of it have a standard endpoint -> this will be used by pre cogs for old order comparision. Each producer code publish to exchange now. Each application will have manifest Precogs ,file which will point to this queue, and new container be spinned up from this. Once the testing is over , restart the application changing the manifest file and destroy the old container. Add condition in code i.e. if queue name is Precogs don't send message to endpoint only do logging. .",False
252810149,page,current,/x/pZMRDw,RDD Response,,
253200756,page,current,/x/dIkXDw,DOMS Order Import,"Architecture We get DOMS WIP Order/Services order in OMEGA from 3 sources today 1) OMEGA ILOADER 2) AXIS/DOMS- via Astra 3) ARDS AXIS/DOMS via Astra : As mentioned in above diagram ASTRA sends multiple events coming from AXIS to abacus.GOSS_DOMS_EVENT_QUEUE from which abacus app- ABACUSDOMSEventConsumer , consumes the same and on the basis of status i.e MN and HeldCode IO the same event is send to abacus.DOMS_ORDER_IMPORT queue. doms-order-import components take the data from queue and call INT4 Lookup(to get lookup details), Customer Component(Get Customer Service), OMEGA(to fetch funder customer details in case of DFS payment term), AXIS Order detail API and do certain validation. If all validations are succeded we send the transform data to abacus.ORDER_IMPORT_INT12_DOMS queue ,else its send to abacus.ORDER_IMPORT_ORM queue. In case of success scenario OmegaINT12Provider get the info from queue, call axis api and form the INT12 object and send the same to INT12 US queues on the basis of sales channel. OMEGA ILOADER All the order coming from OMEGA DOMS Iloader gets in XXG.ONDEMAND_ORD_QUEUE in omega.ABACUS consumes same in application dome-ondemand-order-import and insert the same in abacus.DOMS_ORDER_IMPORT . Rest the flow is same mentioned in point 2,3,4 above ARDS Services  DOMS order from ARDS need to be imported in OMEGA coming ClaimsAdjustmentMaestroReqConsumer gets inserted into abacus.DOMS_ORDER_IMPORT , Rest is same mention in 2,3,4 Below are the important queues and apps deployed in marathon Source Queue Name Consumer XXG.XXG_ONDEMAND_ORD_QUEUE dome-ondemand-order-import OMEGA ILOADER abacus.DOMS_ORDER_IMPORT doms-order-import ABACUS abacus.ORDER_IMPORT_INT12_DOMS omegaint12provider-doms ABACUS abacus.ORDER_IMPORT_ORM order-import-orm ABACUS Important URL Name URL Request Comments AXIS OrderDetail API https://eis-aia.us.dell.com/api/axis/oci/servicehandler {""bu_id"": ""11"",""order_number"": ""542895844""} Int4Lookup https://int4-om-cache-lookup-json.om.pcf.dell.com/data/int4 { ""P_LOOKUP_TYPE"":""XXG_ORDER_TYPE_ITEM_MAPPING"", ""P_BU_ID"":""11"" } List of Lookup Types: DELL_CFO_PRODUCT_PRICE_STYLE , DELL_FSBO_PAYTERM_MAP , XXG_FAKE_ORDER_STATUS_TO_CLOSE , XXG_ORDER_CHARGES_SKU_MAP , PROMOTION_CODE , ORDER_TYPE , XXG_ORDER_TYPE_ITEM_MAPPING , XXG_ORDER_TYPE_DPS_MAPPING , DELL_CFO_LINE_PRICE_ROLLUP , XXG_CATALOG_ID_ORG_MAPPING , TAX_REASON , MWD_CODE , XXG_ORDER_TYPE_FLAG , DELL_MULTI_PAYMENT_TERM , DELL_BUSINESS_MIX_CODE Customer Service : https://abacus-services.us.dell.com/GetCustomer { ""OrigSystem"": ""DOMS"", ""GetCustomer"": { ""CustomerList"": [{ ""CustomerNumber"": 72847108, ""BUID"": 11, ""AddressItem"": { ""AddressType"": ""Billing"", ""AddressId"": ""0"" } }, { ""CustomerNumber"": 72847108, ""BUID"": 11, ""AddressItem"": { ""AddressType"": ""Shipping"", ""AddressId"": ""0"" } }] } } LOGGING Sample order Number AXIS: 257055522 Sample order Number ILOADER: 254556399 GITLAB PATH https://gitlab.dell.com/gcbs/ordermanagement/om-gateway/order-import/doms-order-import",False
253202364,page,current,/x/vI8XDw,Veritas technical flow,,
253202799,page,current,/x/b5EXDw,ABACUS Servers,,False
253202801,page,current,/x/cZEXDw,Non-PROD,,
